timestamp,hour_step,type,sender_vpa,receiver_vpa,amount,device_id,location,ip_address,wallet_age_days,merchant_category,is_fraud,fraud_subtype
2026-01-06 23:00:00,143,QR_SCAN,isha943@paytm,merchant@paytm,5911.25,DEV-2CKNIQ71,Lucknow,80.31.50.161,1196,Fuel,0,
2026-01-06 23:00:00,143,QR_SCAN,aditya358@okicici,merchant@paytm,7132.11,DEV-6EK79HB8,Mumbai,105.77.9.106,530,Fuel,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,aarav135@okhdfcbank,dev533@oksbi,305.89,DEV-KYOJB47Z,Kanpur,24.130.198.72,1043,N/A,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,kabir915@okaxis,aditya45@paytm,2288.66,DEV-YWU7L66I,Hyderabad,146.120.245.114,959,N/A,0,
2026-01-06 23:00:00,143,QR_SCAN,navya249@okicici,merchant@paytm,3204.0,DEV-SHGY9XJ8,Pune,53.249.200.148,273,Healthcare,0,
2026-01-06 23:00:00,143,BILL_PAYMENT,aarav933@oksbi,merchant@paytm,666.78,DEV-ADHIYUHW,Surat,22.16.184.230,326,E-commerce,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,rohan96@ybl,merchant@paytm,2006.14,DEV-MQ5I8Z3H,Patna,152.226.157.131,1221,Government_Payment,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,aditya112@okaxis,riya407@paytm,3228.38,DEV-J0Y2ATGX,Delhi,181.160.80.170,1473,N/A,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,diya853@okaxis,saanvi475@okaxis,4886.61,DEV-BURI0PRC,Kochi,176.220.240.93,355,N/A,0,
2026-01-06 23:00:00,143,QR_SCAN,ananya454@okaxis,merchant@paytm,536.83,DEV-KB3LVL9O,Chennai,122.8.26.188,193,E-commerce,0,
2026-01-06 23:00:00,143,BILL_PAYMENT,isha855@oksbi,merchant@paytm,3315.65,DEV-AEK6YZSE,Delhi,63.47.233.66,574,Grocery,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,vivaan906@okaxis,isha753@okicici,21777.86,DEV-GZFFAOEJ,Bengaluru,147.136.239.168,337,N/A,0,
2026-01-06 23:00:00,143,QR_SCAN,saanvi88@oksbi,merchant@paytm,1980.36,DEV-JHB0NA7G,Pune,101.184.73.198,1115,E-commerce,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,rohan510@oksbi,aarav624@okaxis,1360.62,DEV-HP6VCKY6,Nagpur,195.232.1.213,653,N/A,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,navya69@okhdfcbank,vivaan114@okhdfcbank,2022.84,DEV-OI3QIJTW,Ahmedabad,82.204.51.160,752,N/A,0,
2026-01-06 23:00:00,143,COLLECT_REQUEST,vivaan454@paytm,riya539@okaxis,3358.73,DEV-WU1G7PND,Chandigarh,201.179.194.210,1007,N/A,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,ananya602@ybl,dev330@ybl,588.08,DEV-2PH1DJVV,Chennai,129.156.39.6,501,N/A,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,riya922@okicici,merchant@paytm,434.06,DEV-YYE5LLX2,Kolkata,199.174.195.39,36,Electronics,0,
2026-01-06 23:00:00,143,QR_SCAN,tanvi424@okicici,merchant@paytm,3443.48,DEV-9OU0EUI4,Mumbai,78.83.215.216,793,Restaurant,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,ishaan206@paytm,merchant@paytm,2409.28,DEV-PP1H086V,Chennai,146.3.102.193,268,Government_Payment,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,dev865@paytm,merchant@paytm,1401.81,DEV-6YDYBV33,Bhopal,61.112.122.77,20,Travel,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,aarav233@okicici,merchant@paytm,7749.83,DEV-0MZNMXBF,Kochi,67.163.186.6,1212,Electronics,0,
2026-01-06 23:00:00,143,COLLECT_REQUEST,diya508@paytm,meera410@okhdfcbank,270.88,DEV-03RK3MZG,Bhopal,121.132.79.128,1411,N/A,0,
2026-01-06 23:00:00,143,RECHARGE,diya430@okicici,merchant@paytm,1611.55,DEV-QQEA0S3E,Jaipur,42.169.211.66,771,Grocery,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,dev472@ybl,merchant@paytm,1672.7,DEV-ELHDZHWM,Surat,75.254.156.3,345,Healthcare,0,
2026-01-06 23:00:00,143,BILL_PAYMENT,ishaan105@okaxis,merchant@paytm,2041.56,DEV-A322XWDB,Mumbai,149.253.228.214,510,Utility_Bill,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,saanvi872@oksbi,rohan677@paytm,2718.51,DEV-L9NYPU87,Kanpur,191.151.211.16,1139,N/A,0,
2026-01-06 23:00:00,143,QR_SCAN,tanvi254@paytm,merchant@paytm,1183.59,DEV-CMQ0OB1N,Delhi,89.206.249.218,68,Grocery,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,rohan962@paytm,aditya610@okhdfcbank,280.22,DEV-2XBVG42H,Kanpur,211.119.89.104,125,N/A,0,
2026-01-06 23:00:00,143,BILL_PAYMENT,dev929@okhdfcbank,merchant@paytm,759.78,DEV-O5BNPAGB,Kochi,20.116.85.84,1471,E-commerce,0,
2026-01-06 23:00:00,143,RECHARGE,meera900@okaxis,merchant@paytm,3863.02,DEV-RXJKB49U,Hyderabad,28.32.190.65,849,Fuel,0,
2026-01-06 23:00:00,143,QR_SCAN,riya259@okicici,merchant@paytm,689.42,DEV-DIP3IAJ4,Surat,38.222.114.1,1260,Travel,0,
2026-01-06 23:00:00,143,BILL_PAYMENT,meera245@paytm,merchant@paytm,3731.14,DEV-OPH944KX,Kochi,15.206.10.26,384,Electronics,0,
2026-01-06 23:00:00,143,QR_SCAN,navya31@okicici,merchant@paytm,1334.21,DEV-3C5BFV2K,Ahmedabad,160.83.172.28,367,Healthcare,0,
2026-01-06 23:00:00,143,P2P_TRANSFER,isha293@okaxis,rohan354@okicici,4501.78,DEV-0ZB6NBQG,Ahmedabad,204.133.141.179,516,N/A,0,
2026-01-06 23:00:00,143,COLLECT_REQUEST,ishaan445@oksbi,riya947@oksbi,886.88,DEV-2IS2JC2F,Patna,89.135.202.32,38,N/A,0,
2026-01-06 23:00:00,143,RECHARGE,saanvi589@ybl,merchant@paytm,394.55,DEV-1FH9W7DU,Jaipur,46.176.4.20,255,Utility_Bill,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,kabir858@okicici,merchant@paytm,2670.68,DEV-TPZK3GMG,Indore,66.111.37.67,23,Education,0,
2026-01-06 23:00:00,143,COLLECT_REQUEST,ananya976@oksbi,dev152@okaxis,1551.59,DEV-JGWBWKRH,Kolkata,66.119.39.148,1169,N/A,0,
2026-01-06 23:00:00,143,P2M_PAYMENT,meera174@ybl,merchant@paytm,749.48,DEV-2QRUTUH3,Mumbai,96.104.232.76,1063,Grocery,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,aarav575@paytm,dev890@okaxis,1064.76,DEV-EVGTDD56,Lucknow,60.173.189.185,544,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,aditya236@okicici,merchant@paytm,4171.86,DEV-4GVA34E5,Lucknow,82.40.11.101,1102,E-commerce,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,ishaan676@okicici,aryan247@oksbi,2478.71,DEV-8JLKNPX1,Chennai,188.240.118.216,1065,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,aryan598@oksbi,diya584@oksbi,1806.94,DEV-R3XE7V7Z,Bhopal,63.123.221.201,626,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,meera103@okaxis,vivaan983@oksbi,1670.51,DEV-JGYCC98W,Delhi,30.61.161.255,1505,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,navya325@okicici,dev92@paytm,8421.17,DEV-MN8I95UJ,Mumbai,194.137.242.42,804,N/A,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,ananya799@okicici,merchant@paytm,1019.03,DEV-B9SH2UX6,Delhi,116.49.54.78,607,Utility_Bill,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,isha91@ybl,merchant@paytm,5283.12,DEV-F30FJA21,Kochi,66.121.173.106,1145,Travel,0,
2026-01-07 00:00:00,144,QR_SCAN,tanvi990@okhdfcbank,merchant@paytm,5087.87,DEV-O8O9GF5R,Surat,73.195.158.220,499,Government_Payment,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,navya166@okicici,tanvi76@okhdfcbank,5435.39,DEV-7VQG7B9E,Chennai,129.44.15.117,1317,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,aditya486@okhdfcbank,merchant@paytm,6966.33,DEV-WY3OHVVA,Bengaluru,133.70.142.129,731,Travel,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,dev513@oksbi,ishaan547@oksbi,615.18,DEV-STJQENWL,Kochi,127.202.35.162,1400,N/A,0,
2026-01-07 00:00:00,144,RECHARGE,navya734@okaxis,merchant@paytm,6455.19,DEV-ULOB777I,Kolkata,220.33.218.80,458,Education,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,dev831@okaxis,ananya537@okhdfcbank,1136.92,DEV-VPXFGRB5,Nagpur,136.142.151.166,159,N/A,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,tanvi182@okicici,merchant@paytm,5286.73,DEV-P24SZGE5,Delhi,156.97.32.221,539,Restaurant,0,
2026-01-07 00:00:00,144,QR_SCAN,isha580@oksbi,merchant@paytm,1788.88,DEV-JWHKY0K9,Mumbai,29.50.70.107,1290,Utility_Bill,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,tanvi3@okicici,saanvi897@okicici,2397.62,DEV-PAYJ30AM,Mumbai,65.175.128.229,1195,N/A,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,aryan156@okicici,merchant@paytm,1191.1,DEV-YUNB9WPL,Chandigarh,166.29.243.42,1228,Travel,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,diya726@ybl,ishaan776@oksbi,11026.32,DEV-XO38A2MQ,Delhi,182.41.24.122,763,N/A,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,ishaan784@okhdfcbank,merchant@paytm,2855.11,DEV-1JNY6OZO,Jaipur,135.68.222.44,94,Travel,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,meera191@okicici,navya588@okaxis,1281.2,DEV-M4KNPI91,Chennai,182.180.186.36,1110,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,isha437@okaxis,tanvi319@paytm,1363.04,DEV-6E5F0H74,Pune,93.75.144.50,809,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,aditya187@paytm,riya596@okicici,430.82,DEV-PB37JXTG,Mumbai,132.253.13.140,1459,N/A,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,ishaan788@paytm,merchant@paytm,8256.25,DEV-4EM5GOTU,Nagpur,127.252.23.89,302,E-commerce,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,riya949@okicici,kabir263@paytm,580.8,DEV-4IJI934Q,Lucknow,145.209.191.11,748,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,rohan661@okicici,rohan534@okaxis,758.42,DEV-AF8EDJM7,Ahmedabad,113.121.104.116,1151,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,dev846@okaxis,merchant@paytm,607.19,DEV-934NBBOH,Hyderabad,159.1.53.136,1117,Fuel,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,rohan535@oksbi,merchant@paytm,2069.05,DEV-7NFNT06R,Kolkata,146.246.168.232,1255,Utility_Bill,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,isha254@okaxis,aditya407@ybl,13532.97,DEV-81J2N3OF,Kanpur,72.252.224.184,1,N/A,1,collect_request_scam
2026-01-07 00:00:00,144,P2M_PAYMENT,ananya262@oksbi,merchant@paytm,720.03,DEV-8JDL7N1F,Indore,20.98.239.128,1240,Utility_Bill,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,diya479@okaxis,meera311@okicici,25553.77,DEV-L1V696DA,Kolkata,60.155.68.139,1106,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,riya101@okhdfcbank,merchant@paytm,2579.68,DEV-SM0D48EG,Indore,170.246.26.228,1134,Restaurant,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,meera110@ybl,merchant@paytm,2082.29,DEV-A78V3C1E,Kolkata,59.223.79.207,119,Grocery,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,ishaan750@okhdfcbank,merchant@paytm,867.64,DEV-SPIW06NY,Chennai,169.108.154.110,1262,Healthcare,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,tanvi1@okaxis,aryan843@ybl,3628.78,DEV-WJJ3ZB8I,Kolkata,97.37.150.175,1388,N/A,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,dev395@okicici,aarav933@oksbi,1374.18,DEV-VJJ2X9JH,Kochi,119.181.200.121,1087,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,riya588@ybl,navya811@paytm,977.01,DEV-QLD56YJV,Chennai,107.175.114.47,264,N/A,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,riya595@okaxis,riya746@okicici,1334.26,DEV-CNK4OWD1,Lucknow,188.44.40.20,792,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,riya487@okaxis,meera414@oksbi,438.66,DEV-A7TMDSJH,Chennai,118.236.42.21,1114,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,aarav11@paytm,merchant@paytm,9473.72,DEV-T7FB0D4J,Delhi,175.239.1.105,1143,Electronics,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,tanvi90@okaxis,merchant@paytm,4840.28,DEV-ORJR9LY6,Kolkata,115.163.169.139,1225,Healthcare,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,saanvi993@okicici,merchant@paytm,3116.69,DEV-9PAT3HKF,Bhopal,66.123.57.63,79,Education,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,aditya660@ybl,isha914@okhdfcbank,5351.16,DEV-AN1B9DYQ,Patna,189.55.204.24,1464,N/A,0,
2026-01-07 00:00:00,144,RECHARGE,kabir94@okaxis,merchant@paytm,3926.68,DEV-0JZWLSD4,Kochi,122.169.160.209,1439,Healthcare,0,
2026-01-07 00:00:00,144,QR_SCAN,ananya837@paytm,merchant@paytm,2752.97,DEV-A8DQE32V,Patna,56.190.205.73,222,Government_Payment,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,aryan491@paytm,isha326@okhdfcbank,2058.06,DEV-XWHK1MF6,Nagpur,13.146.43.160,1144,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,aarav660@okhdfcbank,dev118@okhdfcbank,2710.13,DEV-456M8VG7,Ahmedabad,109.196.120.40,1394,N/A,0,
2026-01-07 00:00:00,144,RECHARGE,navya193@okicici,merchant@paytm,311.11,DEV-D7186PMD,Lucknow,22.171.49.176,322,Restaurant,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,saanvi458@okaxis,merchant@paytm,6266.31,DEV-UEXYVCUB,Bhopal,223.106.118.67,1311,Utility_Bill,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,aarav358@paytm,merchant@paytm,1437.28,DEV-NHWCLO2D,Bengaluru,151.165.160.29,1296,Electronics,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,navya299@okaxis,merchant@paytm,1295.44,DEV-5ADNX0N3,Surat,119.5.78.244,455,Education,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,vivaan684@okhdfcbank,diya2@okicici,6927.46,DEV-WXZO4EFS,Kochi,185.51.158.119,236,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,meera33@oksbi,ishaan274@okhdfcbank,749.13,DEV-2Y90BWFP,Surat,131.142.130.199,484,N/A,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,ananya991@okaxis,merchant@paytm,4973.44,DEV-C8AXIOS4,Hyderabad,152.63.114.187,1401,Restaurant,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,meera615@ybl,ishaan450@ybl,542.47,DEV-9LQ6W67V,Nagpur,176.104.60.161,773,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,rohan167@paytm,diya297@oksbi,2066.57,DEV-8SSA28T4,Delhi,210.161.140.198,575,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,riya578@okicici,vivaan515@ybl,1192.09,DEV-BLAPER9T,Hyderabad,156.79.83.53,144,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,navya212@oksbi,saanvi868@paytm,1607.5,DEV-KTCM2VSS,Pune,175.127.216.78,480,N/A,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,ananya15@okaxis,merchant@paytm,730.06,DEV-ULX3W6RC,Hyderabad,139.208.147.77,1042,Travel,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,ishaan241@oksbi,merchant@paytm,5436.0,DEV-AUE16COJ,Chandigarh,105.58.236.23,1399,Grocery,0,
2026-01-07 00:00:00,144,QR_SCAN,navya193@ybl,merchant@paytm,3980.48,DEV-0L4AO4WV,Ahmedabad,94.82.118.142,953,Travel,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,navya153@okhdfcbank,kabir920@ybl,7748.27,DEV-YHBQZKCK,Pune,144.2.81.234,871,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,diya843@oksbi,dev855@okhdfcbank,1647.36,DEV-JE8NFRAO,Lucknow,186.58.238.103,962,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,isha426@okaxis,aryan583@paytm,1710.9,DEV-OTYT9EKB,Lucknow,137.63.41.86,827,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,navya287@okhdfcbank,isha367@okaxis,2206.16,DEV-PAKEA3MC,Bengaluru,66.105.170.169,875,N/A,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,meera743@okicici,dev84@ybl,5799.78,DEV-CC7JBS8V,Kolkata,88.198.187.204,43,N/A,0,
2026-01-07 00:00:00,144,P2M_PAYMENT,aarav684@oksbi,merchant@paytm,6688.83,DEV-HK5GYIMQ,Chennai,91.64.45.127,909,Education,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,saanvi213@okicici,riya349@oksbi,12233.99,DEV-KWQ1MVKZ,Chennai,77.39.106.229,818,N/A,0,
2026-01-07 00:00:00,144,COLLECT_REQUEST,aryan936@okicici,dev60@paytm,3181.26,DEV-5FDDSY1Z,Kolkata,33.169.163.52,154,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,ananya692@ybl,aditya136@oksbi,1281.48,DEV-8ZQ1VKVV,Hyderabad,116.68.73.24,790,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,saanvi870@okhdfcbank,tanvi570@okaxis,9013.86,DEV-PYOCVVV6,Hyderabad,147.104.39.216,1268,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,aryan960@paytm,merchant@paytm,815.49,DEV-FZYUCO10,Kanpur,48.129.23.151,451,Government_Payment,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,riya400@okicici,aarav634@paytm,261.37,DEV-OTM1CD4Z,Chandigarh,187.136.178.26,269,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,kabir713@ybl,navya793@oksbi,247.72,DEV-5HSA5RA2,Lucknow,118.159.209.130,1229,N/A,0,
2026-01-07 00:00:00,144,P2P_TRANSFER,tanvi919@okicici,meera973@paytm,1203.16,DEV-ZDXFKE78,Hyderabad,92.122.117.231,764,N/A,0,
2026-01-07 00:00:00,144,QR_SCAN,dev499@ybl,merchant@paytm,4992.69,DEV-GGUWHMPO,Kanpur,20.232.82.50,535,E-commerce,0,
2026-01-07 00:00:00,144,RECHARGE,tanvi706@oksbi,merchant@paytm,3816.94,DEV-8YY5A3LQ,Pune,131.135.149.194,439,Government_Payment,0,
2026-01-07 00:00:00,144,QR_SCAN,aarav603@oksbi,merchant@paytm,1806.24,DEV-C448GO0K,Kolkata,18.107.154.63,263,Grocery,0,
2026-01-07 00:00:00,144,BILL_PAYMENT,ishaan695@ybl,merchant@paytm,1583.17,DEV-1LGPK61C,Pune,64.162.69.173,472,Restaurant,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,ishaan922@oksbi,riya972@okaxis,11785.17,DEV-YQ18G75E,Delhi,53.147.11.36,1307,N/A,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,saanvi45@okaxis,merchant@paytm,11447.67,DEV-RC8TR0OB,Bhopal,52.248.113.105,714,Government_Payment,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,aditya968@okaxis,merchant@paytm,12831.71,DEV-IYK3LUAD,Hyderabad,53.110.165.38,991,Government_Payment,0,
2026-01-07 01:00:00,145,RECHARGE,isha885@okicici,merchant@paytm,6689.94,DEV-R9RV3B2A,Chennai,155.127.60.125,517,Government_Payment,0,
2026-01-07 01:00:00,145,QR_SCAN,navya66@oksbi,merchant@paytm,240.2,DEV-FH47CCOJ,Chennai,186.97.9.220,1069,Restaurant,0,
2026-01-07 01:00:00,145,RECHARGE,navya640@paytm,merchant@paytm,655.13,DEV-QKS4TX4U,Patna,153.201.239.193,1067,Electronics,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,meera18@okicici,ananya767@okaxis,2065.39,DEV-KGLC669P,Surat,163.131.158.15,783,N/A,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,ananya134@paytm,ananya112@okicici,1127.55,DEV-S63NBF0H,Surat,85.183.15.29,310,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,aarav465@okhdfcbank,tanvi689@okhdfcbank,3665.51,DEV-UYR3U7JW,Bhopal,204.168.207.75,821,N/A,0,
2026-01-07 01:00:00,145,QR_SCAN,aryan131@oksbi,merchant@paytm,6238.21,DEV-1MTCH20S,Ahmedabad,22.120.244.220,145,Utility_Bill,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,diya39@okaxis,kabir423@okaxis,2349.71,DEV-R03IQHYC,Surat,115.73.104.96,315,N/A,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,ananya886@okhdfcbank,merchant@paytm,4958.02,DEV-VB3LTIJA,Bengaluru,41.175.48.45,836,Healthcare,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,aryan551@okaxis,merchant@paytm,4726.57,DEV-KVLDHP3A,Delhi,173.137.4.14,616,Healthcare,0,
2026-01-07 01:00:00,145,RECHARGE,isha908@okicici,merchant@paytm,914.85,DEV-3H0NLW7V,Kochi,102.103.45.246,1061,Healthcare,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,aditya901@paytm,kabir914@okhdfcbank,911.66,DEV-VXIE87CO,Patna,103.98.205.25,806,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,riya448@okicici,aditya80@okicici,1383.78,DEV-JMFDXQWJ,Bengaluru,174.4.242.239,1047,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,ananya677@ybl,rohan647@oksbi,6832.39,DEV-C7M1NDRK,Chandigarh,205.68.184.91,1179,N/A,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,rohan909@ybl,merchant@paytm,1333.68,DEV-ZQ6P4SRN,Delhi,205.126.6.57,350,Restaurant,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,saanvi726@okicici,kabir27@paytm,1229.35,DEV-QU3O193X,Indore,97.248.141.125,795,N/A,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,saanvi432@okaxis,merchant@paytm,6653.08,DEV-4BRMR689,Bhopal,20.105.166.120,785,Fuel,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,rohan280@paytm,merchant@paytm,538.88,DEV-5M61ISVU,Mumbai,70.162.23.217,647,Education,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,aditya187@paytm,aditya855@ybl,872.22,DEV-PB37JXTG,Mumbai,132.253.13.140,1459,N/A,0,
2026-01-07 01:00:00,145,RECHARGE,ishaan721@paytm,merchant@paytm,3173.88,DEV-7QAP108B,Nagpur,99.174.51.9,538,Government_Payment,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,isha417@okhdfcbank,vivaan96@okicici,5920.88,DEV-U10IZEWB,Kanpur,92.167.150.106,298,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,vivaan89@okicici,aarav869@okaxis,7495.46,DEV-BL30X0TA,Kolkata,150.96.39.144,1314,N/A,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,dev730@oksbi,merchant@paytm,6535.54,DEV-VEA3VO06,Lucknow,180.39.89.24,1212,Education,0,
2026-01-07 01:00:00,145,RECHARGE,ishaan712@okicici,merchant@paytm,2814.75,DEV-8SHQENGJ,Lucknow,122.147.139.7,1086,Restaurant,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,aditya939@okaxis,riya800@okicici,6372.26,DEV-X52GWA65,Mumbai,158.225.226.145,231,N/A,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,vivaan125@okaxis,merchant@paytm,910.72,DEV-W48U15CO,Mumbai,194.130.23.95,1152,Travel,0,
2026-01-07 01:00:00,145,QR_SCAN,vivaan387@ybl,merchant@paytm,4123.64,DEV-V87YSUS9,Delhi,136.70.234.123,499,Electronics,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,aditya900@okicici,merchant@paytm,11150.98,DEV-Z5967W92,Hyderabad,182.4.218.101,1193,Restaurant,0,
2026-01-07 01:00:00,145,RECHARGE,diya926@okhdfcbank,merchant@paytm,784.08,DEV-BEUL52E6,Bengaluru,162.164.149.161,1488,E-commerce,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,rohan340@okicici,merchant@paytm,5719.51,DEV-HHM5WKAU,Nagpur,119.232.45.105,244,Travel,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,rohan816@oksbi,riya589@ybl,1617.9,DEV-OH4WLXA8,Pune,147.251.145.4,1150,N/A,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,saanvi875@okhdfcbank,navya118@ybl,4745.29,DEV-2WKJYVDL,Mumbai,79.44.141.87,197,N/A,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,ananya15@okaxis,merchant@paytm,2948.73,DEV-ULX3W6RC,Hyderabad,139.208.147.77,1042,Electronics,0,
2026-01-07 01:00:00,145,QR_SCAN,navya394@paytm,merchant@paytm,11292.4,DEV-YS36EYFA,Kolkata,138.43.181.202,547,Grocery,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,navya872@ybl,merchant@paytm,87902.89,DEV-L7GJCML8,Surat,21.122.87.149,332,Education,0,
2026-01-07 01:00:00,145,P2M_PAYMENT,meera904@paytm,merchant@paytm,2163.37,DEV-9M305T1W,Patna,36.120.135.3,1502,Utility_Bill,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,ananya747@okicici,diya528@okaxis,1515.42,DEV-0R8KKSVQ,Bengaluru,183.26.8.0,1380,N/A,0,
2026-01-07 01:00:00,145,COLLECT_REQUEST,dev727@paytm,saanvi61@ybl,462.85,DEV-GMLT43E9,Kolkata,220.52.213.240,789,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,dev420@ybl,saanvi48@paytm,5229.81,DEV-C8AK2IVD,Kochi,149.110.229.29,364,N/A,0,
2026-01-07 01:00:00,145,P2P_TRANSFER,rohan673@okhdfcbank,ishaan198@paytm,2885.82,DEV-Y3X7V5WW,Chennai,26.9.57.24,899,N/A,0,
2026-01-07 01:00:00,145,BILL_PAYMENT,navya43@oksbi,merchant@paytm,953.09,DEV-1CKJ1EMK,Nagpur,168.2.113.138,864,Electronics,0,
